provider_id,hos_name,state_city,city_id,total_discharge,covered_charge,total_payment,medicare_payment
330128,ELMHURST HOSPITAL CENTER,NY-ELMHURST,920,1633,31888726,23489260,22054956
330132,TLC HEALTH NETWORK,NY-GOWANDA,2174,183,1867087,1133694,914501
330135,BON SECOURS COMMUNITY HOSPITAL,NY-PORT JERVIS,1491,832,28227306,7302370,6485036
330136,MARY IMOGENE BASSETT HOSPITAL,NY-COOPERSTOWN,477,2255,48123187,27574267,25238259
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,NY-SYRACUSE,478,7927,173416705,78367842,66756644
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,NY-PATCHOGUE,921,5311,291209319,52112891,44573780
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",NY-BATH,2083,87,811341.0001,635378,549409
330151,ST JAMES MERCY HOSPITAL,NY-HORNELL,1989,303,3602902,2687949,2417297
330153,ELLIS HOSPITAL,NY-SCHENECTADY,479,4002,126353112,34672732,30256010
330157,SAMARITAN MEDICAL CENTER,NY-WATERTOWN,1176,1554,32655054,18438920,17048206
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,NY-SUFFERN,480,3577,190160765,42478740,38803423
330160,STATEN ISLAND UNIVERSITY HOSPITAL,NY-STATEN ISLAND,481,6552,241192232,80529072,72819856
330162,NORTHERN WESTCHESTER HOSPITAL,NY-MOUNT KISCO,922,2150,52935527,19735477,16483912
330163,EASTERN NIAGARA HOSPITAL,NY-LOCKPORT,923,1239,13463624,8250370,6962244
330164,HIGHLAND HOSPITAL,NY-ROCHESTER,475,2269,33217297,21173934,17263543
330167,WINTHROP-UNIVERSITY HOSPITAL,NY-MINEOLA,482,6042,366819357,81948428,65950330
330169,BETH ISRAEL MEDICAL CENTER,NY-NEW YORK,468,10025,451832220,144362863,133085252
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",NY-CORTLAND,1756,1308,13674103,8218376,7091799
330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,NY-GOUVERNEUR,2084,154,1678033,1055865,920968
330180,SAMARITAN HOSPITAL,NY-TROY,1177,1120,22052128,8674048,7435957
330181,GLEN COVE HOSPITAL,NY-GLEN COVE,924,2265,68811493,19665497,16611613
330182,"ST FRANCIS HOSPITAL, ROSLYN",NY-ROSLYN,483,5791,318332323,66100930,53626773
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,NY-NEW ROCHELLE,925,2138,51622541,27581018,25642278
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,NY-PORT JEFFERSON,484,4089,158662379,37812284,28951059
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,NY-LEWISTON,1686,1004,11476142,7065484,5926720.001
330191,GLENS FALLS HOSPITAL,NY-GLENS FALLS,485,3404,69954821,26900054,22810357
330193,FLUSHING HOSPITAL MEDICAL CENTER,NY-FLUSHING,914,2399,64587393,38164816,35879774
330194,MAIMONIDES MEDICAL CENTER,NY-BROOKLYN,486,6983,402599445,131921099,124323561
330195,LONG ISLAND JEWISH MEDICAL CENTER,NY-NEW HYDE PARK,487,5865,312013892,90946285.01,82233546
330196,CONEY ISLAND HOSPITAL,NY-BROOKLYN,486,3230,69107825,55673733,52936486
330197,CANTON-POTSDAM HOSPITAL,NY-POTSDAM,1492,924,11218546,6493400.001,5645593
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,NY-OCEANSIDE,488,5768,199607572,57267577,46945906
330199,METROPOLITAN HOSPITAL CENTER,NY-NEW YORK,468,396,4565192,4688010,4376181
330201,KINGSBROOK JEWISH MEDICAL CENTER,NY-BROOKLYN,486,2054,88698974,28847611,26979937
330202,KINGS COUNTY HOSPITAL CENTER,NY-BROOKLYN,486,1233,25012746,20036460,18835083
330203,CROUSE HOSPITAL,NY-SYRACUSE,478,4081,90859877,43892484,38361501
330204,BELLEVUE HOSPITAL CENTER,NY-NEW YORK,468,1194,23904836,16969129,15957698
330205,ST ANTHONY COMMUNITY HOSPITAL,NY-WARWICK,1857,563,21681511,5045754,4451186
330208,ST JOHN'S RIVERSIDE HOSPITAL,NY-YONKERS,910,3497,106877212,39714676,36515088
330211,CLAXTON-HEPBURN MEDICAL CENTER,NY-OGDENSBURG,1493,478,5491431,3737168,3268156
330213,LEWIS COUNTY GENERAL HOSPITAL,NY-LOWVILLE,2175,203,1582355,1313855,1117123
330214,NYU HOSPITALS CENTER,NY-NEW YORK,468,6110,444635765,104586194,90026775
330215,"ROME MEMORIAL HOSPITAL, INC",NY-ROME,1757,1048,20897668,6303807,5390961
330218,OSWEGO HOSPITAL,NY-OSWEGO,1758,1055,15246168,7116841,6140025
330219,ERIE COUNTY MEDICAL CENTER,NY-BUFFALO,464,1511,34473658,20534639,18512154
330221,WYCKOFF HEIGHTS MEDICAL CENTER,NY-BROOKLYN,486,2262,71871849,34542362,32789644
330222,SARATOGA HOSPITAL,NY-SARATOGA SPRING,489,1966,55204618,15513734,13184358
330223,MASSENA MEMORIAL HOSPITAL,NY-MASSENA,1759,651,7202051,4443352,3878008
330224,BENEDICTINE HOSPITAL,NY-KINGSTON,490,313,8993111,3493652,3109685.999
330225,LONG BEACH MEDICAL CENTER,NY-LONG BEACH,1760,1006,29785226,9398083,8474673
330226,UNITY HOSPITAL OF ROCHESTER,NY-ROCHESTER,475,1705,28424097,15086855,12977527
330229,BROOKS MEMORIAL HOSPITAL,NY-DUNKIRK,2085,277,3502224,1869673,1577838
330231,QUEENS HOSPITAL CENTER,NY-JAMAICA,911,801,14033575,12447851,11709228
330232,ST MARY'S HOSPITAL ( TROY ),NY-TROY,1177,1137,27475229,8058799,6916464
330233,BROOKDALE HOSPITAL MEDICAL CENTER,NY-BROOKLYN,486,1395,46149926,25390281,23927492
330234,WESTCHESTER MEDICAL CENTER,NY-VALHALLA,491,1693,141460276,32636798,30070896
330235,AUBURN COMMUNITY HOSPITAL,NY-AUBURN,926,1749,30120904,13048102,11348295
330236,NEW YORK METHODIST HOSPITAL,NY-BROOKLYN,486,5826,146787985,80546473,73960547
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,NY-DANSVILLE,1858,309,4137969,2130079,1833459
330239,WOMAN'S CHRISTIAN ASSOCIATION,NY-JAMESTOWN,927,1321,17380188,8735500,7153446
330240,HARLEM HOSPITAL CENTER,NY-NEW YORK,468,546,7732977,7661566.001,7270494
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,NY-SYRACUSE,478,4484,159871192,59996542,53931001
330245,ST ELIZABETH MEDICAL CENTER,NY-UTICA,470,3128,67949020,26013391,22880776
330246,ST CHARLES HOSPITAL,NY-PORT JEFFERSON,484,1244,63488495,13714192,11327482
330249,"COMMUNITY MEMORIAL HOSPITAL, INC",NY-HAMILTON,2086,373,7302818,3719395.999,2909608.001
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,NY-PLATTSBURGH,492,3103,83399592,34599690,31218602
330259,MERCY MEDICAL CENTER,NY-ROCKVILLE CENTR,928,2247,94557353,23124364,20351665
330261,PHELPS MEMORIAL HOSPITAL ASSN,NY-SLEEPY HOLLOW,929,1760,74219100,18748665,16990321
330263,"CARTHAGE AREA HOSPITAL, INC",NY-CARTHAGE,2087,230,3879021,1385555,1186299
330264,ST LUKE'S CORNWALL HOSPITAL,NY-NEWBURGH,493,3340,125483964,33573941,30382233
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,NY-CLIFTON SPRINGS,1926,292,2736344,1720701,1490701
330267,HUDSON VALLEY HOSPITAL CENTER,NY-CORTLANDT MANOR,930,2435,110473731,24520330,21787352
330268,COBLESKILL REGIONAL HOSPITAL,NY-COBLESKILL,2228,130,1022969,981141.0001,854248.0001
330270,HOSPITAL FOR SPECIAL SURGERY,NY-NEW YORK,468,4232,243343517,81963283.99,65770090.01
330273,PUTNAM HOSPITAL CENTER,NY-CARMEL,1178,1996,77761151,20959384,18792203
330276,NATHAN LITTAUER HOSPITAL,NY-GLOVERSVILLE,1761,623,14880656,4178685,3640958
330277,CORNING HOSPITAL,NY-CORNING,1179,1215,18106440,8300063,7230294
330279,MERCY HOSPITAL,NY-BUFFALO,464,2497,52057253,23241231,18852320
330285,STRONG MEMORIAL HOSPITAL,NY-ROCHESTER,475,3969,83978825,49640961,41029603
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,NY-WEST ISLIP,494,5776,293136273,56776916,47630317
330304,WHITE PLAINS HOSPITAL CENTER,NY-WHITE PLAINS,931,4281,111060399,37113830,32508726
330306,LUTHERAN MEDICAL CENTER,NY-BROOKLYN,486,3737,89493493,62550999,58708920
330307,CAYUGA MEDICAL CENTER AT ITHACA,NY-ITHACA,932,1203,16226385,8594475.001,7338025
330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,NY-BRONX,471,1362,37424279,14012511,12546103
330331,PLAINVIEW HOSPITAL,NY-PLAINVIEW,933,3503,117082893,31994860,28191257
330332,ST JOSEPH HOSPITAL,NY-BETHPAGE,934,2435,93233422,21393541,18803082
330340,SOUTHAMPTON HOSPITAL,NY-SOUTHAMPTON,935,1667,43516432,15681471,13928681
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),NY-BROOKLYN,486,4015,91264458,64818963,60662608
330353,FOREST HILLS HOSPITAL,NY-FOREST HILLS,936,3443,94295560,37441408,34044667
330372,FRANKLIN HOSPITAL,NY-VALLEY STREAM,937,2051,72502998,18663785,16279014
330385,NORTH CENTRAL BRONX HOSPITAL,NY-BRONX,471,261,3747989,2931060,2712472
330386,CATSKILL REGIONAL MEDICAL CENTER,NY-HARRIS,1494,1160,27939148,11324985,10120899
330393,UNIVERSITY HOSPITAL ( STONY BROOK ),NY-STONY BROOK,938,5778,295059309,88908721,80984574
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",NY-JOHNSON CITY,495,3984,97267965,38538901,33957977
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,NY-FAR ROCKAWAY,939,2189,74668701,40273752,38552158
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,NY-BROOKLYN,486,610,11855011,9964453,9463322
330397,INTERFAITH MEDICAL CENTER,NY-BROOKLYN,486,597,20607331,9605083,9098162
330399,ST BARNABAS HOSPITAL,NY-BRONX,471,1187,31656688,18593023,17635542
330401,ST CATHERINE OF SIENA HOSPITAL,NY-SMITHTOWN,940,4012,188641735,33520608,28434841
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,NC-CONCORD,496,6199,157845811,58760977,50689505
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,NC-ASHEVILLE,497,11075,302074871,111843710,96154502.01
340003,NORTHERN HOSPITAL OF SURRY COUNTY,NC-MOUNT AIRY,1687,1169,16652529,8128567,7083756
340004,HIGH POINT REGIONAL HOSPITAL,NC-HIGH POINT,498,3765,89890281,31030907,26772809
340008,SCOTLAND MEMORIAL HOSPITAL,NC-LAURINBURG,1180,1930,42792266,14308516,12628174
340010,WAYNE MEMORIAL HOSPITAL,NC-GOLDSBORO,1181,3676,64133660,34410976,30891492
340011,SPRUCE PINE COMMUNITY HOSPITAL,NC-SPRUCE PINE,1495,581,5855303,3781337,3166454
340013,RUTHERFORD HOSPITAL INC,NC-RUTHERFORDTON,1182,1665,26609873,11510828,9847934
340014,FORSYTH MEMORIAL HOSPITAL,NC-WINSTON-SALEM,499,7069,181107526,67474854,58087612
340015,ROWAN REGIONAL MEDICAL CENTER,NC-SALISBURY,1183,2317,57057176,18473525,15865632
340016,MEDWEST HARRIS,NC-SYLVA,1496,871,17924078,6659616,5781225
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,NC-HENDERSONVILLE,500,2488,51158617,19700287,17163094
340020,CENTRAL CAROLINA HOSPITAL,NC-SANFORD,941,1807,47505212,10845410,8925476
340021,CLEVELAND REGIONAL MEDICAL CENTER,NC-SHELBY,501,3154,79147480,26103763,22686000
340023,PARK RIDGE HEALTH,NC-HENDERSONVILLE,500,773,12928654,5816395,5005657
340024,SAMPSON REGIONAL MEDICAL CENTER,NC-CLINTON,1497,1047,13889634,7696545.001,6794463
340027,LENOIR MEMORIAL HOSPITAL,NC-KINSTON,502,2575,50241346,20364133,18052021
340028,CAPE FEAR VALLEY MEDICAL CENTER,NC-FAYETTEVILLE,503,8731,349122561,91446907,78809814
340030,DUKE UNIVERSITY HOSPITAL,NC-DURHAM,504,6125,266348383,92602891,84355805
340032,GASTON MEMORIAL HOSPITAL,NC-GASTONIA,505,7140,181811621,66774442,57709763
340036,FRANKLIN REGIONAL MEDICAL CENTER,NC-LOUISBURG,1498,345,8527818,2522285,2198394
340037,KINGS MOUNTAIN HOSPITAL INC,NC-KINGS MOUNTAIN,1499,524,8922926.001,3815454,3292718
340039,IREDELL MEMORIAL HOSPITAL INC,NC-STATESVILLE,1184,3025,94945019,23554481,19154864
340040,VIDANT MEDICAL CENTER,NC-GREENVILLE,506,11149,392841922,141118979,126560483
340041,CALDWELL MEMORIAL HOSPITAL,NC-LENOIR,1500,1069,25861168,9267171,8188283
340042,ONSLOW MEMORIAL HOSPITAL,NC-JACKSONVILLE,1185,1755,39774771,13095881,11409580
340047,NORTH CAROLINA BAPTIST HOSPITAL,NC-WINSTON-SALEM,499,7137,196030762,96134234,86933608
340049,NORTH CAROLINA SPECIALTY HOSPITAL,NC-DURHAM,504,395,11932141,4602751.999,4171748.001
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC-LUMBERTON,507,5070,140341824,47316334,42429215
340051,WATAUGA MEDICAL CENTER,NC-BOONE,942,1255,27334255,12531704,11166442
340053,PRESBYTERIAN HOSPITAL,NC-CHARLOTTE,508,5046,168555897,47366539,40945675
340055,VALDESE GENERAL HOSPITAL INC,NC-VALDESE,1501,610,19816362,4930081,4093250
340060,MOREHEAD MEMORIAL HOSPITAL,NC-EDEN,1502,1508,22130472,9977185,8534599
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC-CHAPEL HILL,943,4478,137381630,73744266,68465923
340064,WILKES REGIONAL MEDICAL CENTER,NC-NORTH WILKESBOR,1186,1380,24276720,10141000,8754482
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC-WHITEVILLE,944,1852,31102188,14606123,13062846
340069,"WAKEMED, RALEIGH CAMPUS",NC-RALEIGH,509,9021,350877696,92874506,82818731
340070,ALAMANCE REGIONAL MEDICAL CENTER,NC-BURLINGTON,510,2740,43958265,23302702,20006849
340071,BETSY JOHNSON REGIONAL  HOSPITAL,NC-DUNN,945,2247,42512297,17220360,15400452
340073,DUKE HEALTH RALEIGH HOSPITAL,NC-RALEIGH,509,2032,86677729,20095367,17301615
340075,CMC-BLUE RIDGE,NC-MORGANTON,1187,1482,38877787,11725160,10167925
340084,ANSON COMMUNITY HOSPITAL,NC-WADESBORO,1990,134,3323425,1426305,1330542
340085,THOMASVILLE MEDICAL CENTER,NC-THOMASVILLE,1503,506,9224548,3863305,3263097
340087,THE MCDOWELL HOSPITAL,NC-MARION,1927,423,5564338,3340600,2896422
340090,JOHNSTON MEMORIAL HOSPITAL,NC-SMITHFIELD,1188,2823,81089897,24650246,21742346
340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",NC-GREENSBORO,511,9895,199814027,89167398,77642423
340096,LEXINGTON MEMORIAL HOSPITAL INC,NC-LEXINGTON,1504,619,9920066,4606281,3864884
340097,HUGH CHATHAM MEMORIAL HOSPITAL,NC-ELKIN,1189,1159,24081136,7630336,6705061
340098,CAROLINAS MED CENTER-MERCY,NC-CHARLOTTE,508,4837,171901284,48372705,36652717
340099,VIDANT ROANOKE CHOWAN HOSPITAL,NC-AHOSKIE,1190,1135,23397288,9427894.999,8330308
340106,SANDHILLS REGIONAL MEDICAL CENTER,NC-HAMLET,1688,920,27410017,5810469,4978221
340107,VIDANT EDGECOMBE HOSPITAL,NC-TARBORO,1191,1386,31493494,10635325,9265120
340109,ALBEMARLE HOSPITAL AUTHORITY,NC-ELIZABETH CITY,512,1804,37437139,16710044,15174068
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC-CHARLOTTE,508,7324,296637990,97565094,84843527
340114,REX HOSPITAL,NC-RALEIGH,509,6478,199654627,55299728,45675953
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC-PINEHURST,513,9001,212235031,74846124,64317582
340116,FRYE REGIONAL MEDICAL CENTER,NC-HICKORY,514,3398,151633473,28502905,23927439
340119,STANLY REGIONAL MEDICAL CENTER,NC-ALBEMARLE,1192,1575,34340185,12814328,11327449
340120,VIDANT DUPLIN  HOSPITAL,NC-KENANSVILLE,1505,491,6153070.001,3265501,2873419
340123,RANDOLPH HOSPITAL,NC-ASHEBORO,946,1373,27385514,12120968,10856950
340126,WILSON MEDICAL CENTER,NC-WILSON,947,2805,84025247,23900794,21059140
340127,GRANVILLE MEDICAL CENTER,NC-OXFORD,1859,508,8018454,4209582,3590172
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,NC-MOORESVILLE,1193,1429,57299967,11007244,9452037
340130,CAROLINAS MEDICAL CENTER-UNION,NC-MONROE,1194,2500,44742282,21655627,18792003
340131,CAROLINA EAST MEDICAL CENTER,NC-NEW BERN,515,5093,116761299,52513608,46305537
340132,MARIA PARHAM MEDICAL CENTER,NC-HENDERSON,1506,1132,18579216,8563431,7629040
340133,MARTIN GENERAL HOSPITAL,NC-WILLIAMSTON,1507,717,22722557,4833450,4194588
340141,NEW HANOVER REGIONAL MEDICAL CENTER,NC-WILMINGTON,516,10799,282638399,112258555,100246578
340142,CARTERET GENERAL HOSPITAL,NC-MOREHEAD CITY,1195,1974,34266091,18640924,16756848
340143,CATAWBA VALLEY MEDICAL CENTER,NC-HICKORY,514,1870,57223485,19373252,16982795
340144,DAVIS REGIONAL MEDICAL CENTER,NC-STATESVILLE,1184,815,24702047,5524802,4637296
340145,CAROLINAS MEDICAL CENTER-LINCOLN,NC-LINCOLNTON,1508,1151,33340396,9302711,8023920
340147,NASH GENERAL HOSPITAL,NC-ROCKY MOUNT,517,4508,95660406,40523797,35951091
340148,MEDICAL PARK HOSPITAL,NC-WINSTON-SALEM,499,30,801717,393873,301526.0001
340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC-ROANOKE RAPIDS,1196,2040,37054309,15217259,13211849
340153,PRESBYTERIAN-ORTHOPAEDIC HOSPITAL,NC-CHARLOTTE,508,931,68948375,12719449,10093923
340155,DURHAM REGIONAL HOSPITAL,NC-DURHAM,504,3520,102538807,33534084,29542061
340158,BRUNSWICK COMMUNITY HOSPITAL,NC-SUPPLY,1197,1327,30609178,9471165,8162107
340159,PERSON MEMORIAL HOSPITAL,NC-ROXBORO,1991,496,8333422,3712949,3265353
340160,MURPHY MEDICAL CENTER INC,NC-MURPHY,1860,582,11478490,5338416,4680695
340166,CAROLINAS MED CTR-UNIVERSITY,NC-CHARLOTTE,508,884,23338949,7510513,6297950
340168,WILMINGTON TREATMENT CENTER,NC-WILMINGTON,516,174,784700,609543.0001,472172
340171,PRESBYTERIAN HOSPITAL MATTHEWS,NC-MATTHEWS,1198,2465,59704907,17643811,14529805
340173,"WAKEMED, CARY HOSPITAL",NC-CARY,948,2638,81427563,19359014,16593023
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,NC-HUNTERSVILLE,1199,1350,36197964,10639663,9083085.001
340184,MEDWEST HAYWOOD,NC-CLYDE,1200,1853,36892323,12991446,11237659
340186,VIDANT BEAUFORT HOSPITAL,NC-WASHINGTON,1509,909,10778244,5125880,4302863
350002,ST ALEXIUS MEDICAL CENTER,ND-BISMARCK,518,2402,72054778,27463969,23841783
350006,TRINITY HOSPITALS,ND-MINOT,519,2008,39292932,18067898,15934628
350011,SANFORD MEDICAL CENTER FARGO,ND-FARGO,520,5469,157377255,58759878,52376736
350015,SANFORD MEDICAL CENTER BISMARCK,ND-BISMARCK,518,2189,36616664,22859596,20310387
350019,ALTRU HOSPITAL,ND-GRAND FORKS,521,2961,74738971,30787053,27041045
350070,ESSENTIA HEALTH-FARGO,ND-FARGO,520,1710,40856593,15357764,13382990
360001,MERCY HOSPITAL ANDERSON,OH-CINCINNATI,526,2852,70225901,23906740,19378875
360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,OH-ASHLAND,1805,518,8268077,4112293,3486740.999
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",OH-CINCINNATI,526,3597,126219626,51783969,46981597
360006,RIVERSIDE METHODIST HOSPITAL,OH-COLUMBUS,522,8805,331821010,85499173,73439463
360008,SOUTHERN OHIO MEDICAL CENTER,OH-PORTSMOUTH,523,3350,84743175,29964431,26293751
360009,LIMA MEMORIAL HEALTH SYSTEM,OH-LIMA,524,1852,47025508,15386613,13599859
360010,UNION HOSPITAL,OH-DOVER,1510,1484,17687104,10728462,9287248
360011,MARION GENERAL HOSPITAL,OH-MARION,1511,2151,39820146,15245038,13366823
360012,MOUNT CARMEL ST ANN'S,OH-WESTERVILLE,525,2599,55359911,22398681,18685890
360013,WILSON MEMORIAL HOSPITAL,OH-SIDNEY,1689,347,5552036,2181417,1829758
360014,O'BLENESS MEMORIAL HOSPITAL,OH-ATHENS,1861,523,9908133,6419907,5998410
360016,"JEWISH HOSPITAL, LLC",OH-CINCINNATI,526,2871,80010275,27573813,23059484
360017,GRANT MEDICAL CENTER,OH-COLUMBUS,522,3911,149614419,45994553,40950495
360019,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL,OH-BARBERTON,527,1988,73020275,13552776,11549872
360020,SUMMA HEALTH SYSTEMS HOSPITALS,OH-AKRON,528,5898,260860464,54529287,46686267
360025,FIRELANDS REGIONAL MEDICAL CENTER,OH-SANDUSKY,529,2852,65514934,21965622,17867563
360026,GREENE MEMORIAL HOSPITAL,OH-XENIA,1201,670,20649156,4991848,4284182
360027,AKRON GENERAL MEDICAL CENTER,OH-AKRON,528,5416,172229235,50101643,42072238
360029,WOOD COUNTY HOSPITAL,OH-BOWLING GREEN,1690,457,6100419,2466321,2006876
360032,GRAND LAKE HEALTH SYSTEM,OH-SAINT MARYS,1992,440,6687868,3255456,2761929
360035,MOUNT CARMEL HEALTH,OH-COLUMBUS,522,6507,148758055,61463982,51266507
360036,WOOSTER COMMUNITY HOSPITAL,OH-WOOSTER,1202,1201,10791885,8110888,6986163
360037,ST VINCENT CHARITY MEDICAL CENTER,OH-CLEVELAND,535,1118,33032410,12341437,11116811
360039,GENESIS HEALTHCARE SYSTEM,OH-ZANESVILLE,530,5486,113291044,45891868,40438943
360040,KNOX COMMUNITY HOSPITAL,OH-MOUNT VERNON,1862,813,15477072,6279373,5347013
360041,PARMA COMMUNITY GENERAL HOSPITAL,OH-PARMA,949,4757,82010140,30346193,26069601
360044,WAYNE HOSPITAL,OH-GREENVILLE,2088,492,8186679,3355481,2864605
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,OH-OXFORD,1863,327,5642463,2270382,1943351
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,OH-TOLEDO,531,2386,96464823,30945309,28065888
360051,MIAMI VALLEY HOSPITAL,OH-DAYTON,532,6007,293643874,61822148,53921032
360052,GOOD SAMARITAN HOSPITAL,OH-DAYTON,532,4507,229851342,41829111,36358160
360054,HOLZER MEDICAL CENTER,OH-GALLIPOLIS,533,1830,33450415,12306317,10437976
360055,TRUMBULL MEMORIAL HOSPITAL,OH-WARREN,549,2530,88380207,16875272,14563295
360056,MERCY HOSPITAL FAIRFIELD,OH-FAIRFIELD,534,3378,84181501,26131164,21397397
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,OH-COLDWATER,1691,286,4956682,1956703,1597323
360059,METROHEALTH SYSTEM,OH-CLEVELAND,535,2981,65638910,38543530,35920644
360064,ST ELIZABETH HEALTH CENTER,OH-YOUNGSTOWN,536,3955,105658481,31366863,27190548
360065,FISHER-TITUS HOSPITAL,OH-NORWALK,950,850,14262419,5228107,4314756
360066,ST RITA'S MEDICAL CENTER,OH-LIMA,524,5048,163454903,39454200,34240308
360068,TOLEDO HOSPITAL THE,OH-TOLEDO,531,4796,260934659,49835386,43798719
360070,MERCY MEDICAL CENTER,OH-CANTON,537,2937,45186702,23940989,20517500
360071,VAN WERT COUNTY HOSPITAL,OH-VAN WERT,1993,182,3635991,2035606,1748516
360072,FAIRFIELD MEDICAL CENTER,OH-LANCASTER,538,2630,46816507,20559884,17860529
360074,FLOWER HOSPITAL,OH-SYLVANIA,1203,1495,59282477,11589894,9973044
360075,UHHS RICHMOND HEIGHTS HOSPITAL,OH-RICHMOND HEIGHT,1512,1752,43483946,16517585,15088220
360076,ATRIUM MEDICAL CENTER,OH-FRANKLIN,951,2327,104241909,20337951,17588877
360077,FAIRVIEW HOSPITAL,OH-CLEVELAND,535,4342,131417983,34925189,30627712
360078,ROBINSON MEMORIAL HOSPITAL,OH-RAVENNA,952,1714,39215796,11489714,9439341
360079,KETTERING MEDICAL CENTER,OH-KETTERING,539,3947,159362014,38815661,33003029
360080,EAST OHIO REGIONAL HOSPITAL,OH-MARTINS FERRY,540,799,14107353,4739790,4076018
360081,MERCY ST CHARLES HOSPITAL,OH-OREGON,1204,1949,68998404,15387071,13559858
360082,EUCLID HOSPITAL,OH-EUCLID,953,1676,42568007,11919341,10396646
360084,AULTMAN HOSPITAL,OH-CANTON,537,4112,75186330,35809143,30287142
360085,OHIO STATE UNIVERSITY HOSPITALS,OH-COLUMBUS,522,6380,325293033,80682625,73265340
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,OH-SPRINGFIELD,1205,3271,88801135,29360633,24341153
360087,LUTHERAN HOSPITAL,OH-CLEVELAND,535,751,25176952,6935842.999,5966095.001
360089,MERCY TIFFIN HOSPITAL,OH-TIFFIN,1762,462,7425879,3140526,2606613
360090,ST LUKE'S HOSPITAL,OH-MAUMEE,541,3013,63343477,21724475,18792852
360091,MEDINA HOSPITAL,OH-MEDINA,1513,1680,37403209,11183551,9453533
360092,MEMORIAL HOSPITAL OF UNION COUNTY,OH-MARYSVILLE,1994,349,4796563,2668294,2307195
360095,BLANCHARD VALLEY HOSPITAL,OH-FINDLAY,542,1555,33087795,12664646,10601536
360096,EAST LIVERPOOL CITY HOSPITAL,OH-EAST LIVERPOOL,1514,1418,15550570,7982334,6720926
360098,LAKE HEALTH,OH-CONCORD,543,5702,157099864,40325347,34759290
360107,BELLEVUE HOSPITAL,OH-BELLEVUE,1206,207,4038604,1441093,1257373
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,OH-COSHOCTON,1763,666,7932540.999,4478933,3911734
360112,MERCY ST VINCENT MEDICAL CENTER,OH-TOLEDO,531,4104,199444824,49904993,45590534
360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,OH-CINCINNATI,526,1531,32903653,10080286,8379133
360115,UHHS BEDFORD MEDICAL CENTER,OH-BEDFORD,2344,14,349069,106509,100849
360116,SOUTHWEST REGIONAL MEDICAL CENTER,OH-GEORGETOWN,1995,206,3167935,1479303,1327908
360118,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL,OH-MANSFIELD,544,3284,66514701,24214477,20339873
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,OH-BRYAN,2089,499,8760194,4038887,3325432
360123,ST JOHN MEDICAL CENTER,OH-WESTLAKE,545,3342,73354244,25992143,22448007
360125,ASHTABULA COUNTY MEDICAL CENTER,OH-ASHTABULA,954,1165,21045525,8287408,7090684
360131,ALLIANCE COMMUNITY HOSPITAL,OH-ALLIANCE,1864,686,10520970,5559028,4872768
