provider_id,hos_name,city_id,total_discharge,covered_charge,total_payment,medicare_payment
330372,FRANKLIN HOSPITAL,937,2051,72502998,18663785,16279014
330385,NORTH CENTRAL BRONX HOSPITAL,471,261,3747989,2931060,2712472
330386,CATSKILL REGIONAL MEDICAL CENTER,1494,1160,27939148,11324985,10120899
330393,UNIVERSITY HOSPITAL ( STONY BROOK ),938,5778,295059309,88908721,80984574
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",495,3984,97267965,38538901,33957977
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,939,2189,74668701,40273752,38552158
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,486,610,11855011,9964453,9463322
330397,INTERFAITH MEDICAL CENTER,486,597,20607331,9605083,9098162
330399,ST BARNABAS HOSPITAL,471,1187,31656688,18593023,17635542
330401,ST CATHERINE OF SIENA HOSPITAL,940,4012,188641735,33520608,28434841
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,496,6199,157845811,58760977,50689505
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,497,11075,302074871,111843710,96154502.01
340003,NORTHERN HOSPITAL OF SURRY COUNTY,1687,1169,16652529,8128567,7083756
340004,HIGH POINT REGIONAL HOSPITAL,498,3765,89890281,31030907,26772809
340008,SCOTLAND MEMORIAL HOSPITAL,1180,1930,42792266,14308516,12628174
340010,WAYNE MEMORIAL HOSPITAL,1181,3676,64133660,34410976,30891492
340011,SPRUCE PINE COMMUNITY HOSPITAL,1495,581,5855303,3781337,3166454
340013,RUTHERFORD HOSPITAL INC,1182,1665,26609873,11510828,9847934
340014,FORSYTH MEMORIAL HOSPITAL,499,7069,181107526,67474854,58087612
340015,ROWAN REGIONAL MEDICAL CENTER,1183,2317,57057176,18473525,15865632
340016,MEDWEST HARRIS,1496,871,17924078,6659616,5781225
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,500,2488,51158617,19700287,17163094
340020,CENTRAL CAROLINA HOSPITAL,941,1807,47505212,10845410,8925476
340021,CLEVELAND REGIONAL MEDICAL CENTER,501,3154,79147480,26103763,22686000
340023,PARK RIDGE HEALTH,500,773,12928654,5816395,5005657
340024,SAMPSON REGIONAL MEDICAL CENTER,1497,1047,13889634,7696545.001,6794463
340027,LENOIR MEMORIAL HOSPITAL,502,2575,50241346,20364133,18052021
340028,CAPE FEAR VALLEY MEDICAL CENTER,503,8731,349122561,91446907,78809814
340030,DUKE UNIVERSITY HOSPITAL,504,6125,266348383,92602891,84355805
340032,GASTON MEMORIAL HOSPITAL,505,7140,181811621,66774442,57709763
340036,FRANKLIN REGIONAL MEDICAL CENTER,1498,345,8527818,2522285,2198394
340037,KINGS MOUNTAIN HOSPITAL INC,1499,524,8922926.001,3815454,3292718
340039,IREDELL MEMORIAL HOSPITAL INC,1184,3025,94945019,23554481,19154864
340040,VIDANT MEDICAL CENTER,506,11149,392841922,141118979,126560483
340041,CALDWELL MEMORIAL HOSPITAL,1500,1069,25861168,9267171,8188283
340042,ONSLOW MEMORIAL HOSPITAL,1185,1755,39774771,13095881,11409580
340047,NORTH CAROLINA BAPTIST HOSPITAL,499,7137,196030762,96134234,86933608
340049,NORTH CAROLINA SPECIALTY HOSPITAL,504,395,11932141,4602751.999,4171748.001
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,507,5070,140341824,47316334,42429215
340051,WATAUGA MEDICAL CENTER,942,1255,27334255,12531704,11166442
340053,PRESBYTERIAN HOSPITAL,508,5046,168555897,47366539,40945675
340055,VALDESE GENERAL HOSPITAL INC,1501,610,19816362,4930081,4093250
340060,MOREHEAD MEMORIAL HOSPITAL,1502,1508,22130472,9977185,8534599
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,943,4478,137381630,73744266,68465923
340064,WILKES REGIONAL MEDICAL CENTER,1186,1380,24276720,10141000,8754482
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,944,1852,31102188,14606123,13062846
340069,"WAKEMED, RALEIGH CAMPUS",509,9021,350877696,92874506,82818731
340070,ALAMANCE REGIONAL MEDICAL CENTER,510,2740,43958265,23302702,20006849
340071,BETSY JOHNSON REGIONAL  HOSPITAL,945,2247,42512297,17220360,15400452
340073,DUKE HEALTH RALEIGH HOSPITAL,509,2032,86677729,20095367,17301615
340075,CMC-BLUE RIDGE,1187,1482,38877787,11725160,10167925
340084,ANSON COMMUNITY HOSPITAL,1990,134,3323425,1426305,1330542
340085,THOMASVILLE MEDICAL CENTER,1503,506,9224548,3863305,3263097
340087,THE MCDOWELL HOSPITAL,1927,423,5564338,3340600,2896422
340090,JOHNSTON MEMORIAL HOSPITAL,1188,2823,81089897,24650246,21742346
340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",511,9895,199814027,89167398,77642423
340096,LEXINGTON MEMORIAL HOSPITAL INC,1504,619,9920066,4606281,3864884
340097,HUGH CHATHAM MEMORIAL HOSPITAL,1189,1159,24081136,7630336,6705061
340098,CAROLINAS MED CENTER-MERCY,508,4837,171901284,48372705,36652717
340099,VIDANT ROANOKE CHOWAN HOSPITAL,1190,1135,23397288,9427894.999,8330308
340106,SANDHILLS REGIONAL MEDICAL CENTER,1688,920,27410017,5810469,4978221
340107,VIDANT EDGECOMBE HOSPITAL,1191,1386,31493494,10635325,9265120
340109,ALBEMARLE HOSPITAL AUTHORITY,512,1804,37437139,16710044,15174068
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,508,7324,296637990,97565094,84843527
340114,REX HOSPITAL,509,6478,199654627,55299728,45675953
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,513,9001,212235031,74846124,64317582
340116,FRYE REGIONAL MEDICAL CENTER,514,3398,151633473,28502905,23927439
340119,STANLY REGIONAL MEDICAL CENTER,1192,1575,34340185,12814328,11327449
340120,VIDANT DUPLIN  HOSPITAL,1505,491,6153070.001,3265501,2873419
340123,RANDOLPH HOSPITAL,946,1373,27385514,12120968,10856950
340126,WILSON MEDICAL CENTER,947,2805,84025247,23900794,21059140
340127,GRANVILLE MEDICAL CENTER,1859,508,8018454,4209582,3590172
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,1193,1429,57299967,11007244,9452037
340130,CAROLINAS MEDICAL CENTER-UNION,1194,2500,44742282,21655627,18792003
340131,CAROLINA EAST MEDICAL CENTER,515,5093,116761299,52513608,46305537
340132,MARIA PARHAM MEDICAL CENTER,1506,1132,18579216,8563431,7629040
340133,MARTIN GENERAL HOSPITAL,1507,717,22722557,4833450,4194588
340141,NEW HANOVER REGIONAL MEDICAL CENTER,516,10799,282638399,112258555,100246578
340142,CARTERET GENERAL HOSPITAL,1195,1974,34266091,18640924,16756848
340143,CATAWBA VALLEY MEDICAL CENTER,514,1870,57223485,19373252,16982795
340144,DAVIS REGIONAL MEDICAL CENTER,1184,815,24702047,5524802,4637296
340145,CAROLINAS MEDICAL CENTER-LINCOLN,1508,1151,33340396,9302711,8023920
340147,NASH GENERAL HOSPITAL,517,4508,95660406,40523797,35951091
340148,MEDICAL PARK HOSPITAL,1305,30,801717,393873,301526.0001
340151,HALIFAX REGIONAL MEDICAL CENTER INC,1196,2040,37054309,15217259,13211849
340153,PRESBYTERIAN-ORTHOPAEDIC HOSPITAL,508,931,68948375,12719449,10093923
340155,DURHAM REGIONAL HOSPITAL,504,3520,102538807,33534084,29542061
340158,BRUNSWICK COMMUNITY HOSPITAL,1197,1327,30609178,9471165,8162107
340159,PERSON MEMORIAL HOSPITAL,1991,496,8333422,3712949,3265353
340160,MURPHY MEDICAL CENTER INC,1860,582,11478490,5338416,4680695
340166,CAROLINAS MED CTR-UNIVERSITY,508,884,23338949,7510513,6297950
340168,WILMINGTON TREATMENT CENTER,516,174,784700,609543.0001,472172
340171,PRESBYTERIAN HOSPITAL MATTHEWS,1198,2465,59704907,17643811,14529805
340173,"WAKEMED, CARY HOSPITAL",948,2638,81427563,19359014,16593023
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,1199,1350,36197964,10639663,9083085.001
340184,MEDWEST HAYWOOD,1200,1853,36892323,12991446,11237659
340186,VIDANT BEAUFORT HOSPITAL,1509,909,10778244,5125880,4302863
350002,ST ALEXIUS MEDICAL CENTER,518,2402,72054778,27463969,23841783
350006,TRINITY HOSPITALS,519,2008,39292932,18067898,15934628
350011,SANFORD MEDICAL CENTER FARGO,520,5469,157377255,58759878,52376736
350015,SANFORD MEDICAL CENTER BISMARCK,518,2189,36616664,22859596,20310387
350019,ALTRU HOSPITAL,521,2961,74738971,30787053,27041045
350070,ESSENTIA HEALTH-FARGO,520,1710,40856593,15357764,13382990
360001,MERCY HOSPITAL ANDERSON,526,2852,70225901,23906740,19378875
360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,1805,518,8268077,4112293,3486740.999
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",526,3597,126219626,51783969,46981597
360006,RIVERSIDE METHODIST HOSPITAL,522,8805,331821010,85499173,73439463
360008,SOUTHERN OHIO MEDICAL CENTER,523,3350,84743175,29964431,26293751
360009,LIMA MEMORIAL HEALTH SYSTEM,524,1852,47025508,15386613,13599859
360010,UNION HOSPITAL,1510,1484,17687104,10728462,9287248
360011,MARION GENERAL HOSPITAL,1385,2151,39820146,15245038,13366823
360012,MOUNT CARMEL ST ANN'S,525,2599,55359911,22398681,18685890
360013,WILSON MEMORIAL HOSPITAL,1689,347,5552036,2181417,1829758
360014,O'BLENESS MEMORIAL HOSPITAL,1861,523,9908133,6419907,5998410
360016,"JEWISH HOSPITAL, LLC",526,2871,80010275,27573813,23059484
360017,GRANT MEDICAL CENTER,522,3911,149614419,45994553,40950495
360019,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL,527,1988,73020275,13552776,11549872
360020,SUMMA HEALTH SYSTEMS HOSPITALS,528,5898,260860464,54529287,46686267
360025,FIRELANDS REGIONAL MEDICAL CENTER,529,2852,65514934,21965622,17867563
360026,GREENE MEMORIAL HOSPITAL,1201,670,20649156,4991848,4284182
360027,AKRON GENERAL MEDICAL CENTER,528,5416,172229235,50101643,42072238
360029,WOOD COUNTY HOSPITAL,1690,457,6100419,2466321,2006876
360032,GRAND LAKE HEALTH SYSTEM,1992,440,6687868,3255456,2761929
360035,MOUNT CARMEL HEALTH,522,6507,148758055,61463982,51266507
360036,WOOSTER COMMUNITY HOSPITAL,1202,1201,10791885,8110888,6986163
360037,ST VINCENT CHARITY MEDICAL CENTER,535,1118,33032410,12341437,11116811
360039,GENESIS HEALTHCARE SYSTEM,530,5486,113291044,45891868,40438943
360040,KNOX COMMUNITY HOSPITAL,1862,813,15477072,6279373,5347013
360041,PARMA COMMUNITY GENERAL HOSPITAL,949,4757,82010140,30346193,26069601
360044,WAYNE HOSPITAL,2088,492,8186679,3355481,2864605
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,1863,327,5642463,2270382,1943351
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,531,2386,96464823,30945309,28065888
360051,MIAMI VALLEY HOSPITAL,532,6007,293643874,61822148,53921032
360052,GOOD SAMARITAN HOSPITAL,416,4507,229851342,41829111,36358160
360054,HOLZER MEDICAL CENTER,533,1830,33450415,12306317,10437976
360055,TRUMBULL MEMORIAL HOSPITAL,549,2530,88380207,16875272,14563295
360056,MERCY HOSPITAL FAIRFIELD,534,3378,84181501,26131164,21397397
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,1691,286,4956682,1956703,1597323
360059,METROHEALTH SYSTEM,535,2981,65638910,38543530,35920644
360064,ST ELIZABETH HEALTH CENTER,536,3955,105658481,31366863,27190548
360065,FISHER-TITUS HOSPITAL,950,850,14262419,5228107,4314756
360066,ST RITA'S MEDICAL CENTER,524,5048,163454903,39454200,34240308
360068,TOLEDO HOSPITAL THE,531,4796,260934659,49835386,43798719
360070,MERCY MEDICAL CENTER,29,2937,45186702,23940989,20517500
360071,VAN WERT COUNTY HOSPITAL,1993,182,3635991,2035606,1748516
360072,FAIRFIELD MEDICAL CENTER,538,2630,46816507,20559884,17860529
360074,FLOWER HOSPITAL,1203,1495,59282477,11589894,9973044
360075,UHHS RICHMOND HEIGHTS HOSPITAL,1512,1752,43483946,16517585,15088220
360076,ATRIUM MEDICAL CENTER,951,2327,104241909,20337951,17588877
360077,FAIRVIEW HOSPITAL,535,4342,131417983,34925189,30627712
360078,ROBINSON MEMORIAL HOSPITAL,952,1714,39215796,11489714,9439341
360079,KETTERING MEDICAL CENTER,539,3947,159362014,38815661,33003029
360080,EAST OHIO REGIONAL HOSPITAL,540,799,14107353,4739790,4076018
360081,MERCY ST CHARLES HOSPITAL,1204,1949,68998404,15387071,13559858
360082,EUCLID HOSPITAL,953,1676,42568007,11919341,10396646
360084,AULTMAN HOSPITAL,537,4112,75186330,35809143,30287142
360085,OHIO STATE UNIVERSITY HOSPITALS,522,6380,325293033,80682625,73265340
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,1205,3271,88801135,29360633,24341153
360087,LUTHERAN HOSPITAL,535,751,25176952,6935842.999,5966095.001
360089,MERCY TIFFIN HOSPITAL,1762,462,7425879,3140526,2606613
360090,ST LUKE'S HOSPITAL,541,3013,63343477,21724475,18792852
360091,MEDINA HOSPITAL,1513,1680,37403209,11183551,9453533
360092,MEMORIAL HOSPITAL OF UNION COUNTY,1994,349,4796563,2668294,2307195
360095,BLANCHARD VALLEY HOSPITAL,542,1555,33087795,12664646,10601536
360096,EAST LIVERPOOL CITY HOSPITAL,1514,1418,15550570,7982334,6720926
360098,LAKE HEALTH,543,5702,157099864,40325347,34759290
360107,BELLEVUE HOSPITAL,1206,207,4038604,1441093,1257373
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,1763,666,7932540.999,4478933,3911734
360112,MERCY ST VINCENT MEDICAL CENTER,531,4104,199444824,49904993,45590534
360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,526,1531,32903653,10080286,8379133
360115,UHHS BEDFORD MEDICAL CENTER,2344,14,349069,106509,100849
360116,SOUTHWEST REGIONAL MEDICAL CENTER,1995,206,3167935,1479303,1327908
360118,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL,544,3284,66514701,24214477,20339873
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,2089,499,8760194,4038887,3325432
360123,ST JOHN MEDICAL CENTER,545,3342,73354244,25992143,22448007
360125,ASHTABULA COUNTY MEDICAL CENTER,954,1165,21045525,8287408,7090684
360131,ALLIANCE COMMUNITY HOSPITAL,1864,686,10520970,5559028,4872768
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,1207,1775,57206127,12601226,10902269
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,532,1884,79264187,18918527,16812945
360134,GOOD SAMARITAN HOSPITAL,416,3345,132816818,36634610,30841835
360137,UNIVERSITY HOSPITALS OF CLEVELAND,535,5244,208923831,70476399,65067154
360141,NORTHSIDE MEDICAL CENTER,536,1624,71721530,16249727,14590771
360143,MARYMOUNT HOSPITAL,546,3217,100598442,22745619,19755681
360144,SOUTH POINTE HOSPITAL,1208,2596,66399331,21126174,18828297
360145,EMH REGIONAL MEDICAL CENTER,955,4258,80175655,30091135,25829341
360147,MARIETTA MEMORIAL HOSPITAL,956,2610,55521325,17492612,15233430
360148,POMERENE HOSPITAL,1928,127,1813370,993342,887825
360150,SUMMA WESTERN RESERVE HOSPITAL,1692,636,21949639,4085382,3348334
360151,AFFINITY MEDICAL CENTER,1515,929,28436914,6865501.001,5884300
360152,DOCTORS HOSPITAL,172,1766,50169376,16944634,14881614
360153,BELMONT COMMUNITY HOSPITAL,2229,102,1430969,501852,420979
360155,SOUTHWEST GENERAL HEALTH CENTER,547,4415,136590144,31561585,25489969
360156,MEMORIAL HOSPITAL,212,368,7492147,2342165,1988572
360159,ADENA REGIONAL MEDICAL CENTER,548,3337,77194161,28789235,25414871
360161,ST JOSEPH HEALTH CENTER,549,1698,43502560,12498930,10869407
360163,CHRIST HOSPITAL,526,5241,190198938,54560394,47468241
360170,BERGER HOSPITAL,1865,458,9536505,4006930,3382344
360172,MERCY REGIONAL MEDICAL CENTER,550,4081,90363089,27561887,23768606
360174,UPPER VALLEY MEDICAL CENTER,957,2138,67315038,14169689,11981171
360175,CLINTON MEMORIAL HOSPITAL,1517,853,8188893,6219381,5388075
360179,BETHESDA NORTH,526,4968,161380270,42595482,34474671
360180,CLEVELAND CLINIC,535,8739,425295104,107873623,88775879
360185,SALEM COMMUNITY HOSPITAL,1518,934,13852873,5824104,4871463
360189,MADISON COUNTY HOSPITAL INC,2230,77,1582373,752946,644822.0001
360192,UH GEAUGA MEDICAL CENTER,551,1604,46060941,11468043,10032953
360195,SUMMA WADSWORTH-RITTMAN HOSPITAL,1866,610,16752381,3578465,3026423
360197,MARY RUTAN HOSPITAL,1867,295,5863268,3387196,2917243
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1519,1149,15207188,8623179.001,7613304
360210,GRADY MEMORIAL HOSPITAL,169,435,10365855,3157314,2741895
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,552,2581,42033523,18111162,15976729
360212,LAKEWOOD HOSPITAL,958,1607,45401408,11382547,9938544
360218,LICKING MEMORIAL HOSPITAL,553,1932,26209697,13387210,11314579
360230,HILLCREST HOSPITAL,554,5308,152132112,38525387,32745994
360234,MERCY FRANCISCAN HOSPITAL - MT AIRY,526,1397,29341906,10459337,8829958
360236,MERCY HOSPITAL CLERMONT,1520,1638,35458571,13053740,11351642
360239,KETTERING MEDICAL CENTER - SYCAMORE,1521,1259,37186765,9939843,8520707
360247,"WOODS AT PARKSIDE,THE",522,444,2631600,1780269,1494479
360259,BAY PARK COMMUNITY HOSPITAL,1204,601,22226514,4179151,3630509
360262,MERCY ST ANNE HOSPITAL,531,1285,54437449,8879492,7602980
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,524,215,11913595,2680866.001,2041658
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,2362,1094,40617488,15006186,11345877
360270,MERCY HOSPITAL OF DEFIANCE,1522,471,6434172.001,2392351,1964154
360276,ST ELIZABETH BOARDMAN HEALTH CENTER,959,2437,56220190,15588813,12725056
360347,MEDICAL CENTER OF NEWARK LLC,553,43,989194,329434,285712
360348,DUBLIN METHODIST HOSPITAL,1806,470,15454352,4540503,3644774
360350,EVENDALE MEDICAL CENTER,526,41,1674901,452005.0002,352512
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,528,707,16723304,8463448.999,7152500
360352,SURGICAL HOSPITAL AT SOUTHWOODS,536,133,4934280,1551230,1334226
360354,"WEST CHESTER HOSPITAL, LLC",1209,2087,63072196,16718841,14190451
360355,"OHIO VALLEY MEDICAL CENTER, LLC",1205,108,3781148,1102495,929612.0001
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,960,1695,42741367,10857506,9295724
360360,"SOIN MEDICAL CENTER,INDU & RAJ SOIN MEDICAL CENTER",2176,92,2243892,539727,448590
370001,HILLCREST MEDICAL CENTER,555,4467,200162556,55960209,45197016
370002,WOODWARD REGIONAL HOSPITAL,1523,255,5859562,1576548,1291033
370004,INTEGRIS BAPTIST REG HEALTH CENTER,1693,758,12868267,4491907,3820469
370006,PONCA CITY MEDICAL CENTER,1524,889,23182963,6217434,5128057
370007,NEWMAN MEMORIAL HOSPITAL,2306,44,482595,259563,205067
370008,NORMAN REGIONAL HEALTH SYSTEM,961,4635,171063382,35557563,29507496
370011,MERCY HOSPITAL EL RENO,2231,81,1429636,366231,292847
370013,"MERCY HEALTH CENTER, INC",557,3544,110145888,32308799,27884201
370014,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA,962,2318,112469756,15987977,14188530
370015,INTEGRIS MAYES COUNTY MEDICAL CENTER,2090,169,2280987,1108260,926839.0001
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,556,930,39958059,8915039,7801661
370018,JANE PHILLIPS MEDICAL CENTER,1210,1290,29515349,11553713,9941380
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,1475,237,8184149,1923466,1704433
370020,VALLEY VIEW REGIONAL HOSPITAL,1525,617,12142231,5848359,5094770
370022,JACKSON COUNTY MEMORIAL HOSPITAL,1526,911,18061288,7091740,6193015
370023,"DUNCAN REGIONAL HOSPITAL, INC",1527,1227,27586096,8365759,6775362
370025,"EASTAR HEALTH SYSTEM, MAIN CAMPUS",963,2837,63275018,20550911,17828579
370026,ST MARY'S REGIONAL MEDICAL CENTER,556,1872,69529960,13114578,11091302
370028,INTEGRIS BAPTIST MEDICAL CENTER,557,4974,305655037,60559718,52374384
370029,INTEGRIS CLINTON REGIONAL HOSPITAL,2091,322,5318346,2203432,1950168
370030,INTEGRIS BLACKWELL REGIONAL HOSPITAL,1694,184,3211210,1153303,984056
370032,DEACONESS HOSPITAL,557,2196,69598975,14897291,12382658
370034,MCALESTER REGIONAL HEALTH CENTER,1528,1340,29557460,10168896,8838698
370036,HARMON MEMORIAL HOSPITAL,2092,93,863393.0001,809265,736304
370037,ST ANTHONY HOSPITAL,557,3648,121166895,42066408,37485592
370039,HILLCREST HOSPITAL CLAREMORE,1764,633,15420161,3907302,3175051
370040,EASTERN OKLAHOMA MEDICAL CENTER,1765,660,9720880.001,3644358,3059024
370041,BRISTOW MEDICAL CENTER,2307,59,642499,286819,244239
370047,MERCY MEMORIAL HEALTH CENTER,1211,2769,80430624,24265212,21030779
370048,MCCURTAIN MEMORIAL HOSPITAL,2093,372,3714446,2105231,1802252
370049,STILLWATER MEDICAL CENTER,1529,1128,21109629,8017959,6835013
370051,MEMORIAL HOSPITAL & PHYSICIAN GROUP,2177,123,1150697,958005.9999,851991.9999
370054,GRADY MEMORIAL HOSPITAL,169,411,5369701,2892069,2538748
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,558,2985,76027748,25192205,21799412
370057,OKMULGEE MEMORIAL HOSPITAL,2094,194,1563204,1010376,852699
370065,CRAIG GENERAL HOSPITAL,1869,515,5322794,3078669,2593164
370072,LATIMER COUNTY GENERAL HOSPITAL,2232,116,526627,584781,488918
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,555,1187,34249894,12466855,11015916
370080,SHARE MEMORIAL HOSPITAL,2308,12,85037,89635,78171
370083,PUSHMATAHA CTY-TN OF ANTLERS HOSP AUTH,2233,153,952069.0001,747851,627576
370089,TAHLEQUAH CITY HOSPITAL,559,1001,16383034,7775966,6801562
370091,"SAINT FRANCIS HOSPITAL, INC",555,8455,225370743,75003227,62477290
370093,O U MEDICAL CENTER,557,2552,138901125,36880110,33662172
370094,MIDWEST REGIONAL MEDICAL CENTER,1212,3538,213036877,26168292,21830432
370097,SOUTHWESTERN MEDICAL CENTER,558,452,17377489,4583569,3979859
370099,HILLCREST HOSPITAL CUSHING,1766,438,7414993,2628018,2127163
370100,CHOCTAW MEMORIAL HOSPITAL,1930,594,6071471,3349220,2909160
370103,"SAYRE MEMORIAL HOSPITAL, INC",2234,114,797334,586313,493203
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,557,2757,140495434,25371237,21969872
370112,SEQUOYAH MEMORIAL HOSPITAL,2095,171,1163264,1113668,988053.0001
370113,INTEGRIS GROVE HOSPITAL,1530,885,16039473,5577291,4727661
370114,"ST JOHN MEDICAL CENTER, INC",555,6804,165002004,54868951,45795473
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY,2337,39,553135,289793,239214
370139,PERRY MEMORIAL HOSPITAL,2235,96,1115296,580546,499070
370149,ST ANTHONY SHAWNEE HOSPITAL,1213,1206,18018817,7970672,6866997
370153,ELKVIEW GENERAL HOSPITAL,2096,209,2585144,1563798,1357140
370156,PAULS VALLEY GENERAL HOSPITAL,2236,168,2062004,847895,708689
370158,PURCELL MUNICIPAL HOSPITAL,1767,453,2802868,2786918,2453171
370166,WAGONER COMMUNITY HOSPITAL,2237,509,3609070,3277579,2797356
370170,USPHS LAWTON INDIAN HOSPITAL,558,11,72824,67766.00001,60854
370171,W W HASTINGS INDIAN HOSPITAL,559,102,779504,713376,637416
370172,CHOCTAW NATION HEALTHCARE,2238,26,194602,171749,152265
370178,MEMORIAL HOSPITAL OF STILWELL,1768,425,2816901,2491189,2171630
370180,CHICKASAW NATION MEDICAL CENTER,1525,126,1312920,846750,746610
370183,HILLCREST HOSPITAL HENRYETTA,2239,148,1607422,750057,606777
370192,NORTHWEST SURGICAL HOSPITAL,557,43,2122295,505179.9999,348805
370201,SURGICAL HOSPITAL OF OKLAHOMA,557,20,1442100,302009,279505
370202,HILLCREST HOSPITAL SOUTH,555,1361,57055131,11570620,9846062
370203,COMMUNITY HOSPITAL,248,235,14498928,3419272,3022626
